adult,original_language,popularity,runtime,title,vote_average,vote_count,Year,budget,revenue
FALSE,en,10.110504,120,The Rum Diary,5.6,391,2011,45,24
FALSE,en,12.203066,99,My Week with Marilyn,6.6,418,2011,6.4,35.057696
FALSE,en,4.727171,96,Weekend,7.5,164,2011,0.008,0.484592
FALSE,hi,2.07741,143,Singham,7,33,2011,3.062,25.034
FALSE,hi,1.970481,149,Chandni Chowk To China,5.3,13,2009,10.5,9.4
FALSE,ru,2.587727,130,Hipsters,6.2,25,2008,15,16.810383
FALSE,fr,6.091224,111,Sarah's Key,7.2,200,2010,10,17.511906
FALSE,en,13.105682,81,The Sitter,5.4,330,2011,25,34.942188
FALSE,en,7.82605,129,Extremely Loud & Incredibly Close,6.9,726,2011,40,55.247881
FALSE,en,5.874878,108,Rampart,5.3,135,2011,12,0.972512
FALSE,en,9.141045,100,Happy Feet Two,5.8,381,2011,130,150.406466
FALSE,en,1.830829,118,The Perfect Game,6.3,31,2010,12.5,3.878993
FALSE,en,8.132748,87,Flypaper,6.2,261,2011,5,3.142154
FALSE,en,8.26008,92,Bullet to the Head,5.2,490,2013,55,9.489829
FALSE,en,14.881566,103,The Expendables 2,6.1,2940,2012,100,312.573423
FALSE,en,20.031667,142,The Hunger Games,6.9,9634,2012,75,691.210692
FALSE,en,20.58258,165,The Dark Knight Rises,7.6,9263,2012,250,1084.939099
FALSE,en,14.89499,120,The Bourne Legacy,6,2683,2012,130,276.572938
FALSE,en,18.695329,129,Sherlock Holmes: A Game of Shadows,7,3971,2011,125,334.615
FALSE,en,4.955542,95,Life in a Day,7.3,84,2011,0.045202,0.225861
FALSE,en,6.914615,123,Coriolanus,5.9,133,2011,7.7,1.072602
FALSE,en,6.142913,94,Young Adult,5.6,368,2011,12,22.939027
FALSE,en,6.948818,118,New Year's Eve,5.7,744,2011,56,142.044638
FALSE,en,14.25843,133,Mission: Impossible - Ghost Protocol,6.8,4026,2011,145,694.71338
FALSE,en,10.563152,124,We Bought a Zoo,6.5,928,2011,50,120.081841
FALSE,en,8.907829,158,The Girl with the Dragon Tattoo,7.2,2479,2011,90,232.61743
FALSE,en,8.127392,89,The Darkest Hour,4.8,474,2011,30,64.626786
FALSE,en,8.066393,87,Alvin and the Chipmunks: Chipwrecked,5.4,499,2011,75,342.695435
FALSE,en,5.379039,113,Albert Nobbs,6.2,136,2011,8,5.634828
FALSE,en,2.772269,127,In the Land of Blood and Honey,5.8,45,2011,10,0.303877
FALSE,en,5.747675,83,The Devil Inside,4.6,263,2012,1,101.75849
FALSE,en,10.595067,109,Contraband,6.1,777,2012,25,63.1
FALSE,en,6.695229,113,Dolphin Tale,6.6,166,2011,37,95.404397
FALSE,en,7.421245,105,The Iron Lady,6.2,540,2011,13,114.956699
FALSE,en,7.406609,112,The Divide,5.7,198,2011,3,0.022
FALSE,en,12.345348,88,Underworld: Awakening,6.1,1885,2012,70,160.112671
FALSE,en,14.31675,117,The Grey,6.4,1476,2012,25,77.278331
FALSE,en,10.528173,102,Man on a Ledge,6.2,936,2012,42,46.221189
FALSE,en,9.574817,93,Haywire,5.6,508,2011,23,33.372606
FALSE,en,10.711742,86,Apollo 18,5,359,2011,5,25.562924
FALSE,en,10.250997,105,Seeking Justice,5.8,314,2011,17,12.355798
FALSE,en,7.145835,125,Red Tails,5.9,180,2012,58,50.365377
FALSE,zh,6.587711,145,The Flowers of War,7.1,193,2011,94,95.311434
FALSE,fr,16.086919,112,The Intouchables,8.2,5410,2011,13,426.480871
FALSE,en,6.322435,91,One for the Money,5.3,392,2012,40,36.893721
FALSE,en,4.974482,119,W.E.,5.8,62,2011,15,0.868439
FALSE,en,8.560726,102,The Innkeepers,5.4,223,2011,0.75,0.078396
FALSE,en,6.159379,107,Big Miracle,6.6,153,2012,40,24.719215
FALSE,ru,2.025505,89,Six Degrees of Celebration,6.1,16,2010,5,22.772019
FALSE,zh,7.17548,119,Detective Dee and the Mystery of the Phantom Flame,6.5,101,2010,13,51.723285
FALSE,en,12.47441,84,Chronicle,6.6,1965,2012,15,145
FALSE,en,8.896679,95,The Woman in Black,6.1,1237,2012,17,127.730736
FALSE,fr,8.888718,101,The Monk,5.8,32,2011,11,0.807535
FALSE,en,8.338675,115,Safe House,6.3,1361,2012,85,208.076205
FALSE,en,9.524298,104,The Vow,7,1328,2012,30,196.11457
FALSE,en,4.297654,62,Louis C.K.: Live at the Beacon Theater,8.1,80,2011,0.25,1
FALSE,en,10.378756,85,"For a Good Time, Call...",5.8,111,2012,0.85,1.243961
FALSE,en,9.46307,94,Journey 2: The Mysterious Island,5.8,1050,2012,79,355.69276
FALSE,ru,0.74156,207,Chapiteau-Show,6.8,13,2011,2,0.393816
FALSE,de,5.24461,123,Kokowaah,6.4,103,2011,5.65,43
FALSE,cn,10.861339,139,Bodyguards and Assassins,6.5,58,2009,23,5.837674
FALSE,nl,3.92107,103,Winter in Wartime,6.8,66,2008,4,0.530048
FALSE,en,9.421301,95,Ghost Rider: Spirit of Vengeance,4.7,1163,2011,57,149.217355
FALSE,en,7.666558,129,Courageous,6.8,77,2011,1,34.522221
FALSE,en,9.803023,88,Project X,6.5,1624,2012,12,100
FALSE,en,7.689395,86,The Lorax,6.3,1048,2012,70,348.840316
FALSE,en,10.267905,100,The Big Year,5.6,252,2011,41,7.448385
FALSE,en,12.159818,110,Act of Valor,6.3,420,2012,12,81.272766
FALSE,en,12.366641,103,This Means War,5.9,1411,2012,65,156.974557
FALSE,en,14.670353,132,John Carter,6.1,2170,2012,260,284.1391
FALSE,en,9.336568,107,The Awakening,6.3,470,2011,4.798235,0.209696
FALSE,en,4.883085,101,The Ledge,5.9,103,2011,10,0.610986
FALSE,en,11.250764,109,21 Jump Street,6.7,4151,2012,42,201.585328
FALSE,en,5.872794,83,"Jeff, Who Lives at Home",6.1,220,2011,10,4.41758
FALSE,en,8.772263,95,Lockout,5.8,722,2012,20,32.20403
FALSE,en,6.780752,99,A Lonely Place to Die,6.2,160,2011,4,25.345
FALSE,ja,5.23198,131,Space Battleship Yamato,6.3,59,2010,12,11.212294
FALSE,en,6.753328,107,Salmon Fishing in the Yemen,6.3,325,2011,5,34.564651
FALSE,en,7.739904,99,Wrath of the Titans,5.5,1459,2012,150,301
FALSE,en,19.561767,93,Iron Sky,5.6,563,2012,7.5,8.135031
FALSE,en,8.10609,113,American Reunion,6.1,1641,2012,50,234.989584
FALSE,id,10.528833,101,The Raid,7.3,1076,2011,1.1,4.105187
FALSE,en,14.811958,95,The Cabin in the Woods,6.6,2314,2012,30,66.48608
FALSE,en,10.114319,100,L!fe Happens,5.3,66,2011,0.93,0.030905
FALSE,en,10.239941,85,Silent House,5.2,125,2011,2,13.101672
FALSE,en,13.371056,92,The Three Stooges,4.9,143,2012,30,54.819301
FALSE,en,7.254242,111,The Raven,6.1,432,2012,26,29.657751
FALSE,en,14.170183,106,Mirror Mirror,5.5,1148,2012,85,183.018522
FALSE,en,13.106966,131,Battleship,5.5,2141,2012,209,303.025485
FALSE,en,9.23046,124,The Best Exotic Marigold Hotel,6.9,468,2011,10,136.836156
FALSE,en,12.84554,124,The Five-Year Engagement,5.7,466,2012,30,53.909751
FALSE,en,5.264551,122,Think Like a Man,6.9,287,2012,12,96.070507
FALSE,en,7.740762,101,The Lucky One,6.8,981,2012,25,99.357138
FALSE,en,2.065753,130,Bride Flight,6.9,10,2008,6.4,2.556911
FALSE,en,8.234382,94,Safe,6.3,808,2012,30,40.346186
FALSE,en,2.664211,112,Jumping the Broom,6,57,2011,6.6,37.71061
FALSE,en,10.665859,113,Dark Shadows,5.7,2383,2012,150,245.527149
FALSE,en,7.446085,83,The Dictator,5.9,1789,2012,65,179.379533
FALSE,en,10.684385,106,Men in Black 3,6.3,4228,2012,225,624.026776
FALSE,en,18.751554,127,Snow White and the Huntsman,5.8,3183,2012,170,396.6
FALSE,fr,3.78207,93,Chicken with Plums,6.8,44,2011,12,1.428291
FALSE,en,10.271517,88,The Pirates! In an Adventure with Scientists!,6.4,379,2012,60,118.338361
FALSE,en,16.624854,124,Prometheus,6.3,5152,2012,130,403.170142
FALSE,en,5.875181,100,Bernie,6.5,325,2012,5,9.20647
FALSE,en,4.163207,100,Inhale,6.3,39,2010,10,0.055089
FALSE,en,9.295078,98,Wanderlust,5.3,402,2012,35,24.159934
FALSE,en,8.692433,94,Moonrise Kingdom,7.6,1701,2012,16,68.263166
FALSE,hi,3.174936,122,Kahaani,7.3,61,2012,1.2,16
FALSE,en,3.174512,113,5 Days of War,5.8,63,2011,20,0.017479
FALSE,en,6.116093,97,A Few Best Men,5.9,137,2011,12.468389,29.007412
FALSE,en,6.087109,109,Cosmopolis,5.1,337,2012,20.5,6.063556
FALSE,en,5.446745,91,A Thousand Words,6,381,2012,40,22.044277
FALSE,en,7.067494,85,Safety Not Guaranteed,6.8,562,2012,0.75,4.007792
FALSE,en,13.829042,93,Madagascar 3: Europe's Most Wanted,6.4,1857,2012,145,746.921274
FALSE,en,10.850569,90,Your Sister's Sister,6.5,140,2011,0.125,3.2
FALSE,en,15.876341,93,Brave,6.7,4760,2012,185,538.983207
FALSE,en,7.720692,102,Bel Ami,5,155,2012,9,8.303261
FALSE,en,7.271503,110,What to Expect When You're Expecting,5.8,611,2012,40,79.7
FALSE,en,7.812646,111,To Rome with Love,5.6,564,2012,17,73.244881
FALSE,en,7.922636,94,Abraham Lincoln: Vampire Hunter,5.5,1297,2012,69,112.265139
FALSE,en,5.805666,117,4.3.2.1,5.9,63,2010,4.6,1.163967
FALSE,en,4.482331,145,For Greater Glory - The True Story of Cristiada,6.4,35,2012,12,9.622846
FALSE,en,12.558042,123,Rock of Ages,6,392,2012,75,59.418613
FALSE,en,6.947533,101,Seeking a Friend for the End of the World,6.3,713,2012,10,9.636289
FALSE,en,19.638605,106,Ted,6.3,4811,2012,50,549.368315
FALSE,en,8.732425,110,Magic Mike,6.1,1062,2012,7,167.221571
FALSE,en,7.323283,137,On the Road,5.5,312,2012,25,8.784318
FALSE,en,31.102267,136,The Amazing Spider-Man,6.5,6734,2012,215,752.215857
FALSE,en,13.26958,88,Ice Age: Continental Drift,6.2,2731,2012,95,877.244782
FALSE,en,5.550496,93,Beasts of the Southern Wild,6.8,411,2012,1.8,21.107746
FALSE,en,14.906621,114,People Like Us,6.6,206,2012,16,12.434778
FALSE,en,13.248022,131,Savages,6.2,784,2012,45,82.966152
FALSE,en,13.276971,98,The Watch,5.3,899,2012,68,68.267862
FALSE,en,4.68182,91,2 Days in New York,5.4,94,2012,8,1.653792
FALSE,en,6.452069,102,Killer Joe,6.4,433,2011,10,3.665069
FALSE,en,16.42635,121,Total Recall,5.8,2540,2012,125,198.802074
FALSE,en,4.060122,90,"Love, Wedding, Marriage",5.1,73,2011,0.000001,0.001378
FALSE,en,20.309585,143,Skyfall,6.9,7718,2012,200,1108.561013
FALSE,en,7.255301,100,Hope Springs,5.8,287,2012,30,114.281051
FALSE,en,10.425038,90,ParaNorman,6.7,808,2012,60,107.139399
FALSE,en,10.225555,94,Diary of a Wimpy Kid: Dog Days,6,229,2012,22,77.112176
FALSE,ko,7.030308,122,War of the Arrows,6.7,68,2011,8,49
FALSE,en,7.148558,100,Hit & Run,5.5,225,2012,2,14.4
FALSE,en,5.654784,91,Premium Rush,6.2,848,2012,35,31.083599
FALSE,en,7.968423,115,Lawless,6.8,1055,2012,26,53.67658
FALSE,en,5.615205,83,Piranha 3DD,4.1,319,2012,5,8.493728
FALSE,en,8.950643,90,ATM,5.1,195,2012,3,0.00301
FALSE,en,7.286477,92,The Possession,5.8,509,2012,14,85.446075
FALSE,fr,7.594334,154,Little White Lies,7.1,396,2010,25,48.53147
FALSE,en,7.683008,82,The Apparition,4.5,140,2012,17,9.627492
FALSE,en,10.893224,87,Bachelorette,5.3,457,2012,3,11.947954
FALSE,en,6.089971,96,The Words,6.4,384,2012,6,13.231461
FALSE,en,11.03595,112,Pitch Perfect,7.3,2310,2012,17,115.350426
FALSE,en,11.112153,93,The Cold Light of Day,4.8,277,2012,20,16.863583
FALSE,en,12.727269,118,Looper,6.6,4777,2012,30,47.042
FALSE,en,8.923755,116,That's My Boy,5.5,460,2012,70,58.058367
FALSE,en,9.291494,85,Robot & Frank,6.8,454,2012,2.5,3.325038
FALSE,en,0.948759,95,Resident Evil: Retribution,5.6,1618,2012,65,240.159255
FALSE,en,8.074218,137,The Master,7,720,2012,32,28.25806
FALSE,en,12.1524,95,Dredd,6.6,1971,2012,50,41.037742
FALSE,en,5.808496,100,Arbitrage,6.1,300,2012,12,35.485056
FALSE,en,7.45279,109,End of Watch,7.2,1186,2012,7,48.126384
FALSE,en,12.775679,102,The Perks of Being a Wallflower,7.7,3056,2012,13,33.4
FALSE,da,8.462801,115,The Hunt,7.9,946,2012,3.8,16.8
FALSE,en,0.386717,97,Behind the Burly Q,5.5,3,2010,0.25,0.023859
FALSE,pt,2.315249,108,Two Rabbits,7.1,39,2012,2,1.620436
FALSE,en,2.24386,116,Sparkle,5.8,36,2012,14,24.637469
FALSE,en,11.535478,119,Red Lights,6,381,2012,14,13.551174
FALSE,en,16.376482,91,Taken 2,6.1,2783,2012,45,376.141306
FALSE,en,5.526878,107,The Paperboy,5.4,244,2012,12.5,1.353868
FALSE,da,8.168448,137,A Royal Affair,7.2,244,2012,8,7.594693
FALSE,en,8.513457,101,House at the End of the Street,5.6,566,2012,6.9,44.287131
FALSE,en,1.221216,87,2016: Obama's America,4.6,19,2012,2.5,33.4
FALSE,fr,8.59498,168,Laurence Anyways,7.7,190,2012,9.5,0.01225
FALSE,fr,8.400049,123,Rust and Bone,7.1,438,2012,15.4,25.762027
FALSE,en,8.960713,93,Katy Perry: Part of Me,6.5,88,2012,12,32.726956
FALSE,en,10.296047,87,Frankenweenie,6.6,951,2012,39,35.287788
FALSE,en,12.490637,110,Sinister,6.8,1611,2012,3,77.712439
FALSE,en,16.231945,91,Hotel Transylvania,6.8,2622,2012,85,358.375603
FALSE,en,14.238234,120,Argo,7.1,3473,2012,44.5,232.324128
FALSE,en,9.643538,110,Seven Psychopaths,6.7,1224,2012,15,19.422261
FALSE,en,9.382577,86,Hoodwinked Too! Hood VS. Evil,4.8,135,2011,30,13.521829
FALSE,hi,9.777219,320,Gangs of Wasseypur,7,83,2012,1.4,4.1
FALSE,en,6.188286,95,Paranormal Activity 4,5.2,574,2012,5,142.817992
FALSE,en,8.279285,101,Alex Cross,5.1,303,2012,45,30.353232
FALSE,en,13.494246,172,Cloud Atlas,6.6,3031,2012,102,130.482868
FALSE,en,5.745206,94,Silent Hill: Revelation 3D,5.1,435,2012,20,52.302796
FALSE,en,1.659692,100,Like Dandelion Dust,6.7,23,2009,2.5,0.35281
FALSE,en,6.777326,97,Killing Them Softly,5.8,751,2012,15,37.930465
FALSE,en,5.760319,98,The Sessions,6.6,183,2012,1,9.138338
FALSE,en,4.893812,85,Smashed,6.3,88,2012,0.5,0.376597
FALSE,en,13.697597,108,Wreck-It Ralph,7.1,4656,2012,165,471.222889
FALSE,en,14.488111,122,Silver Linings Playbook,7,4840,2012,21,205.738714
FALSE,en,10.973822,138,Flight,6.5,2449,2012,31,161.772375
FALSE,en,14.045042,127,Life of Pi,7.2,5912,2012,120,609.016565
FALSE,en,8.310945,96,The Man with the Iron Fists,5.2,369,2012,15,15.608545
FALSE,fr,2.942355,98,Sleepless Night,6,48,2011,2.5,0.003358
FALSE,en,7.759429,96,Stolen,5.1,345,2012,35,2.106557
FALSE,fr,7.663947,127,Amour,7.5,413,2012,8.9,29.844753
FALSE,en,1.608163,98,Meet Monica Velour,5.5,12,2010,5,0.031649
FALSE,en,10.680331,149,Lincoln,6.7,1456,2012,65,275.29345
FALSE,en,26.080995,115,The Twilight Saga: Breaking Dawn - Part 2,6.1,2641,2012,120,829
FALSE,en,5.627787,93,Red Dawn,5.3,573,2012,65,44.806783
FALSE,en,10.943775,97,Rise of the Guardians,7.1,1981,2012,145,306.94167
FALSE,en,8.435294,95,Deadfall,5.6,228,2012,12,0.066351
FALSE,en,6.79497,118,Byzantium,6.1,300,2012,10,0.089237
FALSE,en,7.859968,99,Step Up Revolution,6.7,679,2012,33,140.470746
FALSE,zh,3.835131,125,1911,5,41,2011,30,0.108348
FALSE,en,23.253089,169,The Hobbit: An Unexpected Journey,7,8427,2012,250,1021.103568
FALSE,en,5.153138,94,Lay the Favorite,4.9,69,2012,26.35,1.576687
FALSE,en,5.138409,95,Crooked Arrows,5.6,14,2012,13,1.832541
FALSE,he,1.162001,84,Yossi,6.8,22,2012,0.5,0.116207
FALSE,hi,3.779077,155,Barfi,7.2,84,2012,4.437508,2.804874
FALSE,en,9.649303,157,Zero Dark Thirty,6.7,1723,2012,40,132.820716
FALSE,en,10.999209,97,Fire with Fire,5.6,223,2012,20,4.636169
FALSE,en,10.430238,97,Warm Bodies,6.4,2698,2013,35,116.980662
FALSE,en,7.479014,95,The Guilt Trip,5.4,287,2012,40,41.863726
FALSE,en,12.789812,130,Jack Reacher,6.3,3046,2012,60,218.340595
FALSE,en,19.785025,165,Django Unchained,7.8,10297,2012,100,425.368238
FALSE,en,11.418802,134,This Is 40,5.6,909,2012,35,88.058786
FALSE,en,10.027434,113,The Impossible,7,2071,2012,42,180.274123
FALSE,en,13.52408,157,Les Misérables,7.2,1925,2012,61,441.80977
FALSE,en,2.688548,112,Not Fade Away,5.4,32,2012,20,0.610792
FALSE,en,6.93228,98,Quartet,6.4,141,2012,11,59.520298
FALSE,en,4.290276,98,StreetDance 3D,6.1,98,2010,5.7731,18.14403
FALSE,en,11.746053,104,Parental Guidance,5.8,212,2012,25,119.772232
FALSE,en,7.06378,106,Promised Land,6,246,2012,15,8.138788
FALSE,en,5.311336,112,The Sweeney,5.7,110,2012,3.7305,6.294161
FALSE,hi,3.611437,133,English Vinglish,7.3,68,2012,2.84,11.62
FALSE,en,7.214828,92,Texas Chainsaw 3D,5.3,475,2013,20,47.241945
FALSE,en,8.581558,113,Gangster Squad,6.2,1805,2013,60,105.200903
FALSE,en,11.52128,90,The Samaritan,5.2,69,2012,12,0.002521
FALSE,en,13.132127,105,The Iceman,6.4,368,2012,20,1.969193
FALSE,en,6.531373,86,A Haunted House,5.4,523,2013,2.5,60.141683
FALSE,en,16.018525,100,Mama,6,1452,2013,15,146.497771
FALSE,en,8.003815,96,Upstream Color,6.5,277,2013,0.1,0.444098
FALSE,en,12.136158,109,Broken City,5.7,601,2013,56,19.701164
FALSE,en,4.38806,101,Shadow Dancer,5.7,84,2012,6.3,0.419953
FALSE,ko,2.700233,124,Sunny,8,56,2011,3.55,48
FALSE,en,10.895427,90,Movie 43,4.5,816,2013,6,32.438988
FALSE,en,13.963892,118,Parker,5.7,1467,2013,35,46.216641
FALSE,en,10.337211,88,Hansel & Gretel: Witch Hunters,5.7,3290,2013,50,224.803475
FALSE,en,1.223071,100,The Last Godfather,4.7,7,2010,13.4,16.7
FALSE,en,6.53667,116,The East,6.5,308,2013,6.5,2.40151
FALSE,en,0.489328,97,"Pink Ribbons, Inc.",6.8,6,2011,0.9,0.025
FALSE,en,7.37535,104,Upside Down,6.2,1094,2012,60,8.106475
FALSE,en,11.645847,106,Side Effects,6.4,1340,2013,30,63.372757
FALSE,en,7.321172,111,Identity Thief,5.6,1667,2013,35,173.96501
FALSE,en,20.485203,124,Beautiful Creatures,5.6,1017,2013,60,60.052138
FALSE,en,12.471865,98,A Good Day to Die Hard,5.2,3519,2013,92,304.654182
FALSE,en,11.29356,93,21 & Over,5.7,748,2013,13,48.065672
FALSE,en,7.598422,115,Safe Haven,6.9,840,2013,28,97.59414
FALSE,fr,9.921433,96,Elles,5.1,45,2011,4,0.911466
FALSE,id,6.373118,115,The Act of Killing,7.5,213,2012,1,0.444575
FALSE,en,12.887287,114,Universal Soldier: Day of Reckoning,5.1,139,2012,11.5,1.402307
FALSE,en,11.617481,89,Escape from Planet Earth,5.7,337,2013,40,74.597643
FALSE,en,11.30324,108,Before Midnight,7.3,583,2013,3,11.176469
FALSE,en,13.542675,112,Snitch,5.8,1155,2013,35,42.930462
FALSE,en,26.972326,97,Dark Skies,6.1,668,2013,3.5,25.174316
FALSE,en,7.90622,88,A Coffee in Berlin,7,113,2012,0.3,2.750275
FALSE,en,11.606061,114,Jack the Giant Slayer,5.5,2634,2013,195,197.687603
FALSE,en,5.874458,88,The Last Exorcism Part II,4.4,204,2013,5,15.179302
FALSE,en,10.560608,110,G.I. Joe: Retaliation,5.4,3045,2013,130,371.876278
FALSE,en,7.222816,99,Stoker,6.5,895,2013,12,12.077441
FALSE,en,6.651567,99,Phantom,5.5,120,2013,10,1.034589
FALSE,en,11.137329,130,Oz: The Great and Powerful,5.7,3576,2013,200,491.868548
FALSE,en,14.757874,98,The Croods,6.8,2447,2013,135,585.178928
FALSE,en,0.466236,86,Burn,7.1,7,2012,0.225,0.1113
FALSE,en,9.385769,100,The Incredible Burt Wonderstone,5.3,732,2013,30,27.437881
FALSE,en,14.830235,94,Spring Breakers,5,1580,2013,5,31.724284
FALSE,es,6.757549,90,I'm So Excited!,5.8,219,2013,5,11.724119
FALSE,en,8.611077,94,The Call,6.6,1275,2013,13,68.572378
FALSE,en,10.978188,120,Olympus Has Fallen,6.2,3010,2013,70,161.02564
FALSE,en,7.492658,140,The Place Beyond the Pines,6.8,1689,2013,15,35.485608
FALSE,en,11.342024,125,The Host,6,1859,2013,44,63.327201
FALSE,en,8.278079,93,The Good Doctor,5,52,2011,6,0.005206
FALSE,en,10.098539,107,Admission,5.5,307,2013,13,18
FALSE,ta,0.562097,199,Hey Ram,6.7,10,2000,3.9,4.9
FALSE,en,12.01525,91,Evil Dead,6.4,1754,2013,17,97.542952
FALSE,en,7.876299,101,Trance,6.5,975,2013,20,24.261569
FALSE,en,7.67857,99,Welcome to the Punch,5.7,284,2013,8.5,0.009747
FALSE,en,0.584397,85,Poor White Trash,3.9,7,2000,1.2,0.001404
FALSE,en,14.654053,124,Oblivion,6.4,4862,2013,120,286.168572
FALSE,en,5.405958,113,Dark Tide,4.8,61,2012,25,0.432274
FALSE,en,11.637224,128,42,6.8,795,2013,40,95.020213
FALSE,da,4.711231,116,Love Is All You Need,6.2,86,2012,5.5,10.016934
FALSE,en,12.18812,115,Disconnect,6.9,459,2012,10,3.428048
FALSE,en,14.27281,86,Scary Movie 5,4.6,813,2013,20,78.378744
FALSE,en,9.218002,130,Pain & Gain,6.1,1595,2013,25,86.175291
FALSE,en,1.472463,114,Home Run,6.3,25,2013,1.2,2.86102
FALSE,zh,8.959821,130,The Grandmaster,6.3,280,2013,3.86,64.076736
FALSE,en,11.414048,107,This Is the End,6.2,2394,2013,32,126.041322
FALSE,en,23.721243,130,Iron Man 3,6.8,8951,2013,200,1215.439994
FALSE,ko,1.077252,113,Late Autumn,6.9,22,2010,6.2,4.82
FALSE,en,6.475665,130,Black Gold,5.9,77,2011,40,5.446
FALSE,en,7.881579,130,Mud,7,1080,2013,10,21.5877
FALSE,en,0.437372,85,The Afflicted,4,12,2011,0.18,0.175742
FALSE,en,5.46567,102,About Cherry,4.4,91,2012,2.5,0.003003
FALSE,en,17.598936,143,The Great Gatsby,7.3,3885,2013,105,351.040419
FALSE,en,15.78129,132,Star Trek Into Darkness,7.4,4479,2013,190,467.365246
FALSE,en,0.393865,119,The Internship,6.1,1691,2013,58,44
FALSE,en,6.069475,90,Only God Forgives,5.6,886,2013,4.8,10.337387
FALSE,en,25.085639,100,The Hangover Part III,6,2991,2013,103,362.000072
FALSE,en,1.657637,130,Fast & Furious 6,6.7,5282,2013,160,788.67985
FALSE,en,11.913405,102,Epic,6.4,1143,2013,100,268.426634
FALSE,fr,9.166555,130,The Past,7.1,161,2013,11,10.631747
FALSE,en,1.585713,89,Down Terrace,6.3,26,2009,0.031192,0.01
FALSE,en,9.981121,101,The Lords of Salem,5.1,244,2012,1.5,1.165882
FALSE,en,7.339451,118,Behind the Candelabra,6.6,307,2013,23,15.6
FALSE,es,8.367858,89,Aftershock,5.3,110,2012,2,0.05851
FALSE,en,10.747642,100,After Earth,5,2579,2013,130,243.843127
FALSE,en,17.852022,115,Now You See Me,7.3,5635,2013,75,117.698894
FALSE,en,6.383512,92,Lovelace,6,234,2013,10,1.585582
FALSE,fr,5.3584,109,Special Forces,6.4,132,2011,10,0.010759
FALSE,en,5.411012,93,Redd Inc.,5.5,28,2012,0.5,1
FALSE,en,10.342737,103,The Way Way Back,7.1,695,2013,4.6,23.198652
FALSE,en,18.538834,143,Man of Steel,6.5,6462,2013,225,662.845518
FALSE,en,6.651605,90,The Big Wedding,5.7,421,2013,35,21.819348
FALSE,en,23.207663,86,The Purge,6,2498,2013,3,89.328627
FALSE,en,7.913029,90,The Bling Ring,5.3,1205,2013,15,19.145732
FALSE,en,16.267502,104,Monsters University,7,3622,2013,200,743.559607
FALSE,en,8.804658,89,Maniac,5.9,322,2012,6,0.031081
FALSE,en,33.949359,131,Pacific Rim,6.7,4903,2013,180,407.602906
FALSE,en,8.995603,124,The Best Offer,7.7,719,2013,13.5,19.255873
FALSE,en,26.114917,116,World War Z,6.7,5683,2013,200,531.865
FALSE,en,15.232738,109,Elysium,6.4,3510,2013,115,286.1407
FALSE,en,24.82355,98,Despicable Me 2,7,4729,2013,76,970.761885
FALSE,en,9.920223,131,White House Down,6.3,1910,2013,150,205.366737
FALSE,en,9.830382,109,The World's End,6.7,1820,2013,20,46.089287
FALSE,en,8.801032,100,Hummingbird,5.9,587,2013,20,8.352885
FALSE,en,12.706403,117,The Heat,6.5,1595,2013,43,158.67418
FALSE,en,12.729104,149,The Lone Ranger,5.9,2361,2013,255,89.28991
FALSE,en,8.098964,95,The Spectacular Now,6.8,1074,2013,2.5,6.854611
FALSE,hi,4.342418,186,Bhaag Milkha Bhaag,7.3,62,2013,4.6,25
FALSE,en,9.369679,96,R.I.P.D.,5.4,1280,2013,130,61.6485
FALSE,en,14.90169,112,The Conjuring,7.4,3169,2013,13,318.000141
FALSE,en,8.979753,96,Turbo,6.1,1094,2013,135,282.570682
FALSE,en,3.918287,126,The Wolverine,6.3,4110,2013,120,415.440673
FALSE,tr,1.315237,128,The Breath,7.1,24,2009,2,13.5
